2023-07-15 13:44:06,328 INFO [NiFi Web Server-7933] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] GET http://7708cfad8616:8080/nifi-api/flow/current-user
2023-07-15 13:44:06,329 INFO [NiFi Web Server-7930] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 GET http://7708cfad8616:8080/nifi-api/flow/process-groups/4ad1c824-0189-1000-fd04-efb18a7b02a0
2023-07-15 13:44:06,332 INFO [NiFi Web Server-7933] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 GET http://7708cfad8616:8080/nifi-api/flow/current-user
2023-07-15 13:44:06,334 INFO [NiFi Web Server-7403] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] GET http://7708cfad8616:8080/nifi-api/flow/controller/bulletins
2023-07-15 13:44:06,335 INFO [NiFi Web Server-7403] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 GET http://7708cfad8616:8080/nifi-api/flow/controller/bulletins
2023-07-15 13:44:09,019 INFO [NiFi Web Server-6543] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/flow/process-groups/4ad1c824-0189-1000-fd04-efb18a7b02a0
2023-07-15 13:44:09,020 INFO [NiFi Web Server-6543] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 GET http://localhost:8091/nifi-api/flow/process-groups/4ad1c824-0189-1000-fd04-efb18a7b02a0
2023-07-15 13:44:09,023 INFO [NiFi Web Server-7849] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/flow/current-user
2023-07-15 13:44:09,022 INFO [NiFi Web Server-7858] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/flow/status
2023-07-15 13:44:09,027 INFO [NiFi Web Server-7858] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 GET http://localhost:8091/nifi-api/flow/status
2023-07-15 13:44:09,025 INFO [NiFi Web Server-7723] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/flow/controller/bulletins
2023-07-15 13:44:09,028 INFO [NiFi Web Server-7723] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 GET http://localhost:8091/nifi-api/flow/controller/bulletins
2023-07-15 13:44:09,025 INFO [NiFi Web Server-7849] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.1 GET http://localhost:8091/nifi-api/flow/current-user
2023-07-15 13:44:09,027 INFO [NiFi Web Server-5907] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] GET http://7708cfad8616:8080/nifi-api/flow/process-groups/4ad1c824-0189-1000-fd04-efb18a7b02a0
2023-07-15 13:44:09,035 INFO [NiFi Web Server-5907] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 GET http://7708cfad8616:8080/nifi-api/flow/process-groups/4ad1c824-0189-1000-fd04-efb18a7b02a0
2023-07-15 13:44:09,027 INFO [NiFi Web Server-6759] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.1 [<anonymous>] GET http://localhost:8091/nifi-api/flow/cluster/summary
2023-07-15 13:44:09,033 INFO [NiFi Web Server-7918] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] GET http://7708cfad8616:8080/nifi-api/flow/status
2023-07-15 13:44:09,036 INFO [NiFi Web Server-7930] o.a.n.w.s.NiFiAuthenticationFilter Authentication Started 192.168.16.9 [<anonymous>] GET http://7708cfad8616:8080/nifi-api/flow/controller/bulletins
2023-07-15 13:44:09,040 INFO [NiFi Web Server-7930] o.a.n.w.s.NiFiAuthenticationFilter Authentication Success [anonymous] 192.168.16.9 GET http://7708cfad8616:8080/nifi-api/flow/controller/bulletins
